chr,start,end,methylation_level
13,113208048,113210203,0.0008100518433179688
13,113262760,113263174,0.9465622978554012
13,113296781,113297675,0.0
13,113321490,113321824,1.0
13,113363551,113365370,0.2256342318311758
13,113369323,113369604,1.0
13,113393883,113394356,0.0
13,113401785,113402262,1.0
13,113413491,113413781,0.9791666666666666
13,113431108,113431367,0.9924242424242423
13,113441735,113442002,0.75
13,113490163,113491310,0.0
13,113491650,113491857,0.13846153846153844
13,113510903,113511147,0.9660130718954247
13,113531394,113531747,0.9933333333333334
13,113541394,113542404,1.0
13,113544003,113544237,0.9979166666666666
13,113548281,113548547,1.0
13,113560066,113560565,0.8482091025194474
13,113565963,113566306,0.8
13,113584624,113585603,0.007151515151515148
13,113605876,113606250,1.0
13,113625598,113626040,0.9903846153846154
13,113635709,113635947,1.0
13,113638236,113638571,0.9946524064171124
13,113647996,113648204,0.957422969187675
13,113724801,113726492,0.0227743271221532
13,113729802,113730380,0.2756410256410256
13,113735239,113735590,0.9791666666666666
13,113758856,113759517,0.010974702380952375
13,113759729,113759984,0.0
13,113794855,113795217,0.9640472873231494
13,113802895,113803149,0.9077498749563527
13,113804562,113805007,0.9583333333333333
13,113813166,113813378,0.7790746259934549
13,113818053,113818752,0.9774859287054409
13,113820450,113821186,0.921875
13,113823137,113823564,0.9876614355544121
13,113824063,113824388,0.8108108108108109
13,113826383,113826756,1.0
13,113831735,113832386,0.994949494949495
13,113834467,113834817,0.21891711229946523
13,113835421,113835700,0.9607007575757576
13,113862834,113864233,0.0018453768453768433
13,113883295,113884467,1.0
13,113974174,113974478,1.0
13,113979130,113979340,1.0
13,114001234,114001747,0.9803571428571428
13,114009336,114009658,1.0
13,114010590,114011011,0.932051282051282
13,114013049,114013333,0.9984917043740573
13,114015216,114015572,0.9871031746031745
13,114016390,114016636,0.9945054945054945
13,114017198,114017407,0.880039894745777
13,114020859,114021061,0.9305555555555556
13,114032602,114032858,0.8333333333333334
13,114033440,114033683,1.0
13,114038140,114038376,0.5454545454545454
13,114040243,114041024,1.0
13,114041435,114041705,1.0
13,114043775,114044626,0.5323426573426573
13,114048466,114048981,0.4943141599991477
13,114070591,114071045,1.0
13,114075443,114076105,1.0
13,114083525,114087271,1.0
13,114096186,114096401,1.0
13,114109723,114109943,0.9886363636363636
13,114131923,114133041,0.0020965608465608435
13,114147400,114147982,0.9019607843137254
13,114149061,114149278,0.9918032786885246
13,114161213,114161578,0.9335218210816297
13,114198625,114200365,0.6521161472870078
13,114234673,114235399,0.049689440993788817
13,114281279,114282559,0.22833333333333333
13,114314189,114314890,0.004166666666666665
14,19026534,19027143,0.5454545454545454
14,19097382,19099647,0.7854047723612941
14,19300376,19302642,0.9217329727774473
14,19344830,19345388,0.25
14,19638650,19639044,0.3409090909090909
14,19668545,19668800,0.7736706349206349
14,19687977,19688252,0.6670338637290901
14,20413410,20413611,0.0111111111111111
14,20435236,20435561,0.9805555555555555
14,20454581,20455864,0.004914004914004913
14,20460998,20461307,0.036458333333333336
14,20609716,20609935,0.006666666666666659
14,20622935,20623280,0.022727272727272724
14,20624776,20624980,0.0357142857142857
14,20682759,20683065,0.0
14,20723387,20723701,0.7784090909090909
14,20971419,20971749,0.04667207792207793
14,20990230,20990449,0.0
14,21024576,21026111,0.01818181818181818
14,21068923,21069196,0.0
14,21069847,21070506,0.0
14,21071552,21071886,0.021505376344086
14,21090388,21093284,0.7256698239882006
14,21103676,21104361,0.001838235294117647
14,21269247,21269935,0.12258366633366634
14,21383339,21384391,0.0
14,21456083,21456409,0.0
14,21476755,21477653,0.0075757575757575725
14,21510803,21511557,0.0059056021461144775
14,22589015,22589453,0.007792207792207786
14,22598534,22598864,0.0108695652173913
14,22766565,22767369,0.004508856682769722
14,22821869,22822128,1.0
14,22822480,22823069,0.0074074074074074
14,22829775,22830104,0.00441335029966292
14,22836684,22837804,0.18124566009181392
14,22871645,22872283,0.0024842516191997117
14,22886529,22887193,0.06274509803921569
14,22918883,22919648,0.0
14,22929201,22929543,0.006993006993006991
14,22956773,22957248,0.0
14,22980677,22982965,0.0586512099012099
14,23006713,23007218,0.0037593984962406
14,23010101,23010323,0.0
14,23047895,23048532,0.8912098930481284
14,23057272,23058151,0.0
14,23094769,23095515,0.011370967741935483
14,23301303,23302693,0.005013693789203992
14,23321003,23322112,0.02007757867132867
14,23351878,23352897,0.021525744536125144
14,23365226,23366738,0.31794250194250195
14,23550793,23551933,0.008928571428571428
14,23555797,23556368,0.0
14,23567190,23567867,0.0
14,23575677,23577718,0.14702782550011076
14,23953561,23953932,0.0
14,24006828,24007366,0.0
14,24051780,24052635,0.005494505494505493
14,24081108,24081939,0.05315361721611722
14,24094047,24094677,0.0
14,24114059,24115034,0.012885551948051946
14,24132289,24132491,0.5762987012987013
14,24136015,24136551,0.0
14,24141197,24141949,0.0048319556655614165
14,24147113,24147906,0.05384615384615384
14,24171844,24173011,0.04928647456044715
14,24188357,24189015,0.000483091787439613
14,24195234,24196301,0.0026949335249730486
14,24213196,24213631,0.0
14,24232440,24232786,0.0
14,24242165,24242806,0.002498306233062328
14,24271358,24271736,0.0
14,24299414,24300158,0.007936507936507933
14,24310668,24311726,0.378053243866598
14,24315941,24316663,1.0
14,24332474,24332947,0.055130536130536124
14,24333721,24333953,0.0
14,24334600,24335147,0.005833854848191761
14,24339429,24339786,0.010016025641025637
14,24366604,24367014,0.0
14,24368666,24369118,0.010989010989010986
14,24398820,24399384,0.012987012987012986
14,24429667,24430172,0.034188034188034185
14,25049218,25050406,0.0303030303030303
14,28765683,28768626,0.2607698509595195
14,28774197,28774557,0.14830630279218987
14,28778118,28778418,0.2937743037390794
14,28785159,28785863,0.3485083313534186
14,29927004,29928214,0.056859703606843184
14,30558927,30559606,0.0037913602941176466
14,30874149,30875268,0.0
14,31025588,31026850,0.0066666666666666645
14,31206805,31208240,0.002747252747252746
14,31419962,31420818,0.004464285714285714
14,31457054,31457604,0.0010478210372165827
14,32076070,32077935,0.0030291186241938623
14,32201211,32201886,0.00714285714285714
14,32203330,32203709,0.0
14,32932888,32935044,0.047846332096118965
14,32938910,32940029,0.04583333333333333
14,33799740,33801232,0.4702140357572101
14,33950302,33951232,0.0710789412498929
14,34059914,34060753,0.0176046176046176
14,34462413,34462623,0.0
14,34539320,34539774,0.028883861236802404
14,34629488,34630272,0.0
14,34714179,34714990,0.0
14,34873639,34875320,0.01127904353710805
14,34982428,34983338,0.00509259259259259
14,35046056,35046731,0.0
14,35121920,35122797,0.003650044923629825
14,35292194,35292648,0.0037037037037037
14,35403841,35404784,0.022269203664552498
14,35533392,35535807,0.03401807172783829
14,35808572,35809414,0.0
14,35826221,35826824,0.0
14,36503964,36504535,0.07091496466496465
14,36505343,36506220,0.07143877148968535
14,36508313,36508791,0.20895316804407713
14,36514235,36514533,0.11698717948717947
14,36517157,36521371,0.16805893923188003
14,36521668,36522004,0.03333333333333332
14,36522389,36523283,0.14867539867539867
14,36524283,36525283,0.28995212764443534
14,36580128,36582521,0.14793829777065381
14,36583332,36583633,0.16885901622743726
14,36583929,36584485,0.11705883009054091
14,36646983,36648423,0.05035758691874353
14,36656014,36656456,0.01917613636363636
14,36657581,36659069,0.11773600048692412
14,36661976,36662265,0.0909090909090909
14,36662568,36663580,0.11764856208556783
14,36666308,36667143,0.2057502816617903
14,37172027,37172674,0.09127675429146015
14,37197481,37198288,0.14102564102564102
14,37583440,37584961,0.14478403960707648
14,37587814,37588593,0.24242424242424243
14,37591636,37592914,0.2068782300642484
14,37594458,37596460,0.05725301174839326
14,37598241,37600002,0.09887748838069235
14,37611034,37611473,0.2966666666666667
14,37622234,37622971,0.3383384932920537
14,38207949,38208582,0.10371733226404506
14,38209040,38211732,0.06953869549810056
14,38255049,38256332,0.03072243059085163
14,39102833,39103499,0.0
14,39114254,39114497,0.010457516339869273
14,39170160,39170431,0.00501089324618736
14,39175140,39175818,0.01121212121212121
14,39266598,39267698,0.002651072124756333
14,39431472,39433002,0.0033432066808797775
14,41606655,41607126,0.036113943191402216
14,44887469,44887792,0.9853383458646616
14,44897184,44897905,0.0
14,44962425,44962912,0.004807692307692306
14,45134170,45134703,0.0074441687344913125
14,45135766,45136272,0.001818181818181816
14,45252945,45253599,0.003289473684210526
14,46651665,46651956,0.7869640512514643
14,47674230,47676386,0.07254938521286824
14,49585932,49586315,0.0
14,49598466,49600147,0.004955828485240249
14,49620237,49621543,0.03537037088780786
14,49633597,49635291,0.0009712000816685412
14,49688036,49688521,0.005050505050505045
14,49692949,49693706,0.0
14,49768130,49768820,0.0025476660092044654
14,49852708,49852914,0.0
14,49862092,49862328,0.0
14,49862852,49863184,0.01094276094276094
14,49867950,49868490,0.0
14,49892622,49894079,0.011915767847971234
14,50003297,50003701,0.01071428571428571
14,50116252,50116786,0.0
14,50231082,50232070,0.03790749990285241
14,50311962,50312826,0.002923976608187133
14,50396370,50397164,0.001503759398496237
14,50531859,50532993,0.025252525252525252
14,50560154,50560852,0.00040584415584415354
14,50667762,50668586,0.0
14,50830009,50831759,0.008185221821585457
14,50871994,50872428,0.033216783216783216
14,50944174,50944746,0.001960266067574113
14,51093398,51095769,0.044894040506226904
14,51240073,51240781,0.0
14,51651257,51652770,0.0
14,51989410,51989875,0.020611152447089942
14,52067863,52070004,0.024163769412307412
14,52267489,52268768,0.15210226146648084
14,52313969,52315291,0.0016835016835016815
14,52552320,52553496,0.00222222222222222
14,52695120,52696062,0.006666666666666659
14,52707034,52707394,0.0
14,52729890,52730732,0.0275
14,52790946,52791901,0.028929403929403925
14,52950390,52951621,0.013219921188226413
14,53152147,53153520,0.0012121212121212121
14,53946818,53947046,0.0033760683760683734
14,53951959,53952163,1.0
14,53953466,53956240,0.01927303440988917
14,53963436,53963952,0.14916666666666667
14,54396705,54397536,0.005681818181818181
14,54440878,54441519,0.0031055900621118
14,54488670,54489113,0.004273504273504267
14,54509593,54510277,0.0
14,54565108,54568112,0.001031991744066047
14,54901829,54903195,0.005917159763313608
14,55026896,55027314,0.01851851851851851
14,55051413,55052239,0.0010476190476190474
14,55128979,55129974,0.0
14,55191514,55191832,0.0
14,55271222,55272281,0.0
14,55298619,55298857,1.0
14,55411584,55411963,0.0
14,55440479,55440715,0.37008454962522286
14,55579916,55581268,0.007190590751136057
14,55766227,55766563,0.9289072039072038
14,56117892,56119516,0.005431902490726019
14,56579754,56580086,0.005
14,56794160,56795405,0.28718498729355685
14,56797920,56798843,0.07876731112025229
14,56807889,56810122,0.09796036055999824
14,56811350,56811569,0.10203330377005507
14,56811991,56812398,0.25757575757575757
14,56817249,56817840,0.2712842712842713
14,57268388,57268986,0.0026881720430107516
14,57390226,57391633,0.03984213431218039
14,57864958,57866403,0.1281264979516915
14,58151573,58152502,0.00625
14,58199849,58200480,0.0
14,58244633,58245179,0.0
14,58297789,58298243,0.003460207612456747
14,58298455,58299668,0.0
14,58395823,58396491,0.0
14,58426900,58427235,0.0
14,58637581,58638859,0.0
14,58646602,58646922,0.5655080213903744
14,59187912,59189612,0.005096153846153845
14,59463916,59465533,0.2147177599849793
14,59483742,59484809,0.01042378673957621
14,59576524,59576876,0.0033333333333333296
14,59630490,59630835,0.020695970695970692
14,59727173,59727584,0.9738737600303279
14,59870233,59870807,0.04545454545454545
14,59919553,59920111,0.03466892955529319
14,60091622,60092458,0.00805133563754253
14,60165022,60165536,0.0
14,60248647,60250088,0.0025275735294117644
14,60327858,60328149,0.0018315018315018308
14,60397725,60397959,0.9843597262952102
14,60485258,60486228,0.06742790210108666
14,60507054,60507405,0.05866931422486976
14,60509014,60511462,0.08645670050946748
14,60514805,60515918,0.06282270533303488
14,60642236,60643068,0.11424372585086869
14,60647384,60649834,0.054971983395651056
14,60656895,60657895,0.005
14,60721398,60724054,0.033972125435540075
14,60980945,60981423,0.00357142857142857
14,61280086,61281423,0.08183708793880734
14,61321162,61322749,0.03097643097643097
14,61695129,61696513,0.0015330387205387181
14,61751007,61751359,0.0
14,61762256,61762550,0.0016611295681063071
14,61812750,61813301,0.08858580287151716
14,61864291,61864923,0.9269245460421931
14,62056857,62057068,0.9833333333333332
14,62116961,62117561,0.016736235737581456
14,63045289,63046278,0.015289882531261833
14,63542827,63543807,0.0
14,63641625,63642234,0.0
14,63727523,63728331,0.001984126984126982
14,63852824,63853808,0.0
14,64294013,64294523,0.011363636363636362
14,64338391,64339067,0.0014245014245014222
14,64387485,64388306,0.0
14,64465161,64465824,0.014294984644541096
14,64503249,64505462,0.0
14,64540156,64542479,0.20807519605039662
14,64549798,64550191,0.020119047619047616
14,64601650,64601950,0.5714285714285714
14,64704158,64705289,0.0053039469893402386
14,64743125,64743371,1.0
14,64749095,64749493,0.9565217391304348
14,64772604,64772948,0.9351851851851851
14,64879393,64880628,0.0
14,64914357,64914664,0.004524886877828053
14,64971694,64972645,0.003846153846153845
14,64986669,64987280,0.0
14,65101736,65103291,0.023352872617578485
14,65279611,65280254,0.9691358024691357
14,65411768,65413652,0.0013888888888888874
14,66013615,66013924,1.0
14,66507651,66509517,0.026369269791007007
14,67241036,67241930,0.0025347222222222208
14,67359422,67360809,0.018314465239983802
14,67411817,67412450,0.17558596561154105
14,67473457,67473953,0.9880952380952381
14,67514797,67515663,0.012909090909090908
14,67532851,67533723,0.0013888888888888874
14,67599867,67600417,0.0
14,67619560,67620240,0.011368470644488739
14,67674255,67675165,0.0
14,68628298,68628690,0.03382034632034631
14,68789959,68790319,0.0799582027168234
14,68792895,68796183,0.0044466403162055305
14,68816329,68816888,0.03947434027647931
14,68874710,68875103,0.9418914418914419
14,68977922,68980109,0.0021188890754108135
14,69151619,69153741,0.021520856404577335
14,69191410,69192056,0.0
14,69259533,69261676,0.025542751583391973
14,69397996,69398356,0.0
14,69483742,69485199,0.01689000035348919
14,69547826,69548276,0.0
14,69571391,69574945,0.29911684152167733
14,69611600,69612360,0.0
14,69726750,69727238,0.00655094316207495
14,69766853,69767951,0.0010822510822510823
14,69850130,69850523,0.8455067499248597
14,70046075,70046277,0.9174880580251424
14,70188378,70189360,0.010781440781440776
14,70234097,70234333,0.899261226199261
14,70359538,70359863,0.008384118190212368
14,70641291,70642615,0.0
14,70808555,70809854,0.004210526315789472
14,70821686,70822240,0.0
14,70907247,70908685,0.0
14,71320138,71321508,0.0017255892255892222
14,71931947,71932837,0.02433992751579146
14,72892081,72894226,0.02250513051240815
14,72925988,72926908,0.007745846107915067
14,73026937,73027262,0.0
14,73058281,73059044,0.0
14,73136190,73137039,0.008974358974358968
14,73237346,73238398,0.205061273267795
14,73239591,73239969,0.0
14,73245580,73246203,0.0
14,73457881,73458729,0.0018295822300676543
14,73490861,73492185,0.14992478162941494
14,73569423,73569989,0.0
14,73591696,73592412,0.0
14,73612479,73613100,0.02090718863746943
14,73633639,73634527,0.019977069832653904
14,73644857,73645063,0.0
14,73713815,73714561,0.0
14,73718779,73719291,1.0
14,73758923,73760506,0.002338461538461538
14,73786684,73787485,0.0032051282051282002
14,73886499,73887128,0.008928571428571425
14,73950154,73950655,0.0909090909090909
14,74018622,74019653,0.0036764705882352915
14,74084623,74085003,0.0
14,74217738,74217973,0.0
14,74239485,74241489,0.09000314548696373
14,74257525,74258671,0.012200854700854689
14,74302663,74303112,0.0
14,74357232,74357434,0.9772727272727273
14,74425763,74426332,0.008620689655172412
14,74492977,74494204,0.044536142815335085
14,74610614,74612893,0.2814554427054427
14,74712926,74713172,0.0
14,74763224,74763652,0.0
14,74881782,74882358,0.0
14,74923009,74923430,0.0
14,74955497,74955952,0.02322922041623666
14,75002612,75003179,0.017316017316017313
14,75051014,75051521,0.0
14,75069122,75069673,0.017676767676767676
14,75126590,75127308,0.003367003367003367
14,75176161,75176673,0.0
14,75259045,75259326,0.00555555555555555
14,75276980,75280095,0.04242388627415365
14,75294047,75294511,0.0
14,75427605,75428646,0.07275132275132275
14,75546487,75546861,0.9475
14,75578247,75578759,0.005698005698005695
14,75661165,75661571,0.010317677875243658
14,75982280,75983046,0.0
14,75985736,75986199,0.0026655443322109967
14,76131305,76131568,0.0909090909090909
14,76138656,76139020,0.0
14,76352802,76353036,0.0
14,76376163,76377503,0.030391928818702268
14,76413812,76414208,0.46875
14,76439360,76439714,0.9974291364535267
14,76491522,76491731,0.990909090909091
14,76761226,76762348,0.002105263157894736
14,76775967,76776266,0.991891891891892
14,76812230,76813066,0.006087662337662336
14,76956499,76956751,0.0
14,77025595,77028755,0.24409475850282691
14,77032811,77033159,0.8094102060252162
14,77033361,77033681,0.0
14,77097622,77098385,0.004807692307692306
14,77124816,77125504,0.0087719298245614
14,77139542,77141961,0.009217293123543118
14,77270390,77271429,0.04332912457912458
14,77320347,77321451,0.005194805194805194
14,77376758,77377403,0.004521963824289405
14,77457527,77458253,0.008888888888888889
14,77475650,77475973,0.7692307692307692
14,77498228,77499327,0.0
14,77616241,77616907,0.0
14,77641827,77642319,0.13154453368269156
14,77707711,77708207,0.002666666666666664
14,77760711,77761232,0.052083333333333336
14,77800004,77800392,0.0
14,77966042,77966461,0.003730614477128
14,77980996,77981381,0.16154970760233917
14,79278810,79279546,0.06439805217695682
14,79861671,79861988,0.9821428571428571
14,80941366,80941781,0.0064102564102564
14,80954950,80955217,0.0005205622071837529
14,81220041,81221541,0.021685688952107467
14,81435747,81436803,0.006597222222222219
14,81533407,81534090,0.0
14,85530150,85530614,0.29118397358943576
14,85531124,85532293,0.12285447732786382
14,85533188,85534134,0.056714216095795036
14,87992552,87993345,0.0
14,88323204,88324149,0.016970570279393807
14,88326560,88326980,0.005917159763313608
14,88385539,88385941,0.0
14,88478842,88480193,0.9819707915063952
14,88551316,88551628,0.10109715065910309
14,88554505,88555155,0.00588235294117647
14,88562834,88563594,0.0
14,88792052,88793243,0.000704721634954193
14,88824574,88825011,0.01908831908831908
14,89026791,89028038,0.22955561810050973
14,89162541,89162855,1.0
14,89416195,89417934,0.017045454545454544
14,89619021,89619367,0.022727272727272724
14,89701438,89702008,0.01666666666666666
14,89891786,89892044,0.8770604395604396
14,89954556,89954831,0.0
14,89955798,89956249,0.0033670033670033664
14,90060352,90062607,0.00474438113327002
14,90256511,90256958,0.004784688995215311
14,90331820,90332225,0.0
14,90382650,90384037,0.002882081686429511
14,90396699,90398559,0.0026455026455026428
14,90541360,90541565,0.9861111111111112
14,90621131,90621452,0.9420843045843046
14,90758485,90758765,0.1590909090909091
14,90815883,90816604,0.0014478908558975367
14,91059889,91061208,0.0022670892236109595
14,91233737,91234894,0.9492779331271061
14,91253232,91253884,0.0
14,91264399,91264697,0.0
14,91272565,91272814,0.9278273809523809
14,91288936,91289220,0.7308377896613191
14,91303766,91304075,0.9217391304347826
14,91417017,91417222,0.0303030303030303
14,91417328,91419023,0.0
14,91509326,91510982,0.0022435897435897434
14,91574067,91574532,0.007936507936507936
14,91835857,91836448,0.0101010101010101
14,91947237,91947980,0.02650375939849623
14,92039654,92040467,0.01166734500067833
14,92121205,92122678,0.001748251748251748
14,92323046,92324368,0.006450071667462969
14,92513382,92514884,0.2818362695676182
14,92639914,92640120,1.0
14,92686933,92688414,0.5892121681208369
14,92793962,92794579,0.0
14,92922900,92923554,0.20138441602257393
14,93058422,93059072,1.0
14,93114738,93116452,0.001339604667778041
14,93184400,93185307,0.0012550884754803573
14,93206783,93207572,0.0
14,93332363,93333458,0.003246753246753243
14,93347137,93347765,0.7715736482720178
14,93430471,93431120,0.1576178451178451
14,93787606,93789387,0.09253035064604544
14,93938889,93939824,0.2760255721653904
14,94026293,94026951,0.0
14,94080655,94081319,0.0
14,94174002,94175311,0.0028409090909090875
14,94768275,94770232,0.08125168015884365
14,94771285,94771874,0.07743396953923269
14,94773038,94773342,0.020502822341057634
14,94773746,94774004,0.24280300155508533
14,94864646,94864858,0.1388888888888889
14,95156743,95157883,0.0
14,95319415,95320089,0.0
14,95360338,95360604,0.060846560846560795
14,95516161,95517196,0.18520075867390723
14,95534339,95535528,0.004649608726647298
14,95713919,95714511,0.0625
14,95875872,95877233,0.0
14,96038974,96040065,0.016075967043708977
14,96363129,96363997,0.0007326007326007308
14,96391274,96391788,0.0203125
14,96424093,96424296,0.0
14,96501817,96503034,0.0014347202295552366
14,96592606,96593185,0.03762264741431407
14,96741440,96741948,0.004913585987754773
14,96797222,96797902,0.026075268817204303
14,97033268,97033839,0.14899842360368676
14,97218722,97219609,0.037774725274725265
14,99118068,99118673,0.2605482185104034
14,99174023,99176430,0.8490485785882206
14,99245502,99247094,0.23551693404634583
14,99269703,99274662,0.02834721270953522
14,99274797,99275104,0.0
14,99479824,99481851,0.0035087719298245606
14,99603138,99605476,0.014944769330734239
14,99644783,99645569,0.16666666666666666
14,99652540,99652851,0.9359217171717171
14,99659334,99660357,0.2727272727272727
14,99675050,99675714,0.8969652142729067
14,99683390,99684736,0.00815859335596177
14,99730106,99730740,0.11135621016796027
14,99737703,99737925,0.0
14,99792823,99793892,0.05
14,99971044,99972526,0.08708663716270205
14,100144069,100144354,0.993990184394982
14,100158982,100160124,0.0345988845988846
14,100177895,100178250,0.9796831955922866
14,100192759,100193274,0.0
14,100213932,100214699,0.0
14,100238025,100240730,0.009904761904761906
14,100285335,100286002,0.0
14,100292271,100293102,0.3214285714285714
14,100305483,100307336,0.0
14,100328735,100329039,0.8264354066985646
14,100329281,100329664,0.9807692307692308
14,100376002,100376594,0.0051282051282051265
14,100537730,100539344,0.9964335664335664
14,100546304,100546763,0.0
14,100567526,100569042,0.0051224387806096915
14,100586768,100587715,0.008658008658008656
14,100708858,100709930,0.6626208378088078
14,100726036,100727400,0.45361842458573065
14,100734280,100734592,0.979887860556901
14,100825706,100826372,0.9618428912783752
14,100826526,100826764,0.2839869281045751
14,100827230,100828287,0.7976233554644434
14,100882048,100882361,0.9650974025974026
14,100883035,100883523,0.9791666666666667
14,101065306,101066047,0.9465811965811967
14,101229937,101230167,1.0
14,101364954,101365358,0.8490028684765527
14,101442444,101442685,0.8909684065934066
14,101457238,101459658,0.1653620037840395
14,101526385,101526595,1.0
14,101559652,101565230,0.15597634568859411
14,101587531,101587826,0.9886363636363636
14,101628517,101628867,0.03333333333333332
14,101634828,101635259,0.9166666666666666
14,101705666,101706368,0.0
14,101760414,101762517,0.00646551724137931
14,101781323,101781942,0.0
14,101891550,101891764,1.0
14,101925262,101925516,0.9880952380952381
14,101928435,101928786,0.919754814151366
14,101947920,101948883,0.004329004329004328
14,101955814,101956019,0.8933080808080809
14,101964299,101965561,0.005605076881392668
14,102015874,102016076,0.9861111111111112
14,102086384,102087731,0.0016977928692699484
14,102139260,102140640,0.004950142450142449
14,102213950,102214182,0.9615384615384617
14,102229118,102229467,0.9672427189668569
14,102304779,102305381,0.004665327544871378
14,102314289,102314493,0.0
14,102319593,102320201,0.03306878306878307
14,102362819,102363536,0.0
14,102506980,102510329,0.3093350676449268
14,102516613,102517609,0.004854802391490017
14,102544447,102545288,0.045999797304145135
14,102554994,102555653,0.24018096598741762
14,102591589,102593707,0.0017267633808987156
14,102776904,102778368,0.027243589743589744
14,102922679,102923911,0.14532999553614243
14,102928060,102930733,0.08379038991808872
14,102939869,102940346,0.6881481481481481
14,102964197,102964450,0.9166666666666666
14,103056731,103058094,0.012659970748206038
14,103075366,103075804,0.00925925925925925
14,103084108,103084582,0.3005050505050505
14,103091269,103091898,0.002777777777777778
14,103102028,103105162,0.3276640056291788
14,103123016,103123909,0.007835678650158285
14,103126897,103127586,0.9888888888888889
14,103132922,103133240,0.9833333333333334
14,103138202,103139085,0.4829768270944742
14,103188904,103189770,0.2142857142857142
14,103207142,103208006,0.21903847802722531
14,103220221,103221039,0.23219558219558217
14,103273241,103274555,0.13210343228895857
14,103278895,103279934,0.1743922743922744
14,103333472,103335324,0.017648389070689333
14,103384880,103386371,0.005505133164707632
14,103520726,103523459,0.008197916112394725
14,103532606,103532865,0.9896284271284271
14,103534550,103534801,0.986111111111111
14,103561971,103563334,0.0
14,103628214,103630135,0.030399012751953922
14,103698714,103698941,0.9463068783068783
14,103715041,103716615,0.0
14,103727564,103728290,0.9955272431553267
14,103738733,103738992,0.9696969696969697
14,103846824,103848653,0.06986818807790675
14,103921243,103921699,0.0
14,103928192,103928897,0.8527986633249791
14,104085529,104086141,0.9511904761904761
14,104103162,104103443,0.78075045249842
14,104116699,104118237,0.020336749325236155
14,104135622,104139335,0.04926683091954109
14,104155529,104155812,1.0
14,104158911,104159185,0.9237725031533081
14,104164128,104164374,0.4929487179487179
14,104171737,104172323,0.8477347416330387
14,104172905,104173554,0.9139938630490956
14,104174132,104174352,1.0
14,104174921,104175425,0.9523809523809524
14,104176836,104177866,0.6112341824841825
14,104178463,104178737,0.9941176470588236
14,104179216,104179425,1.0
14,104179620,104180141,0.8928571428571429
14,104220820,104221038,0.9655376344086022
14,104223702,104223937,0.24302057638964827
14,104334107,104334640,0.9825047408955455
14,104429567,104431272,0.8761904761904761
14,104461104,104461521,0.22296410556656457
14,104461704,104462316,0.030386280386280377
14,104473891,104474129,0.75
14,104574970,104575224,1.0
14,104588536,104588776,0.9208596281767014
14,104604181,104605126,0.12993465241349864
14,104640124,104640329,0.0
14,104650159,104650586,0.0
14,104653283,104653668,0.9944847020933977
14,104659853,104660395,0.026246359383567716
14,104677910,104678166,0.0
14,104689183,104690236,0.1353305785123967
14,104700940,104701164,1.0
14,104701326,104701792,1.0
14,104714680,104715113,0.9743303571428572
14,104720361,104721409,1.0
14,104723590,104724527,0.11930434782608695
14,104752609,104753753,0.004193722943722939
14,104772926,104773254,0.963235294117647
14,104773832,104774144,1.0
14,104785064,104785280,0.4583333333333333
14,104794997,104796102,0.003349436392914652
14,104800107,104801501,0.08710238352949633
14,104802148,104802426,0.9972972972972972
14,104815494,104816638,0.0
14,104826344,104827058,0.006493506493506493
14,104827223,104827542,0.18767627884037422
14,104843353,104844030,0.1406023174820167
14,104864177,104866314,0.040676859146302084
14,104883840,104885102,0.7939195466369379
14,104889517,104889747,0.9866666666666667
14,104893498,104893816,0.7634839909196527
14,104905234,104906993,0.4533333333333333
14,104931739,104934153,0.4251960784313725
14,104977730,104978888,0.12817937271062269
14,104985023,104985225,0.9773109243697479
14,104991920,104992330,0.9954078181973042
14,105020274,105021578,0.030829385668095344
14,105033465,105033684,0.0
14,105045718,105045970,0.01587301587301587
14,105086896,105088546,0.016259070856772
14,105093155,105093873,0.0037037037037037
14,105141810,105142138,0.9904761904761905
14,105142622,105143136,1.0
14,105148038,105148580,0.9054250347353796
14,105149005,105149287,0.75
14,105150650,105150972,0.9898825654923216
14,105167214,105169436,0.11870316063864451
14,105180926,105181469,0.0
14,105192249,105192889,0.75
14,105196590,105197066,0.0
14,105218618,105218822,1.0
14,105219115,105219396,1.0
14,105248154,105249988,0.38838763575605684
14,105271822,105272327,1.0
14,105300221,105301659,0.009717868338557993
14,105314002,105315690,0.0011961722488038264
14,105330083,105330412,0.9722222222222222
14,105350966,105351198,1.0
14,105354594,105354809,0.96875
14,105355145,105355431,0.8908442604094778
14,105364268,105364509,0.0
14,105369694,105370049,0.9236111111111112
14,105385414,105385650,1.0
14,105398143,105399128,0.0
14,105411034,105411815,0.1953110214085824
14,105414975,105415410,0.04516594516594516
14,105419676,105420248,0.14158794421952317
14,105445372,105445732,0.9911138244471578
14,105449184,105449594,0.9876543209876543
14,105463905,105465175,0.9960000000000001
14,105466456,105466827,0.9444444444444444
14,105469927,105470207,0.8402597402597402
14,105474251,105475563,0.015860998431502436
14,105477813,105479363,0.40743764704850743
14,105486266,105487959,0.031122088920254056
14,105489838,105491860,0.0
14,105497241,105497471,0.9940476190476191
14,105498651,105498967,1.0
14,105526162,105530077,0.12434733380702935
14,105546623,105547221,0.6794871794871794
14,105566961,105567183,0.95
14,105686791,105687027,0.9797979797979798
14,105697510,105697715,1.0
14,105721791,105722344,1.0
14,105855645,105855897,0.9411764705882352
